cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,nj,lj,jaceps,gamma
0562,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0,0,0.1,0.5
0563,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0,0,0.1,0.5
0564,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0,0,0.1,0.5
0565,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0.005,0,0.1,0.5
0566,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0.005,0,0.1,0.5
0567,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0.005,0,0.1,0.5
0568,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0.05,0,0.1,0.5
0569,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0.05,0,0.1,0.5
0570,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0.05,0,0.1,0.5
0571,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0,0.01,0.1,0.5
0572,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0,0.01,0.1,0.5
0573,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0,0.01,0.1,0.5
0574,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0.005,0.01,0.1,0.5
0575,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0.005,0.01,0.1,0.5
0576,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0.005,0.01,0.1,0.5
0577,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0.05,0.01,0.1,0.5
0578,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0.05,0.01,0.1,0.5
0579,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0.05,0.01,0.1,0.5
0580,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0,0.03,0.1,0.5
0581,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0,0.03,0.1,0.5
0582,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0,0.03,0.1,0.5
0583,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0.005,0.03,0.1,0.5
0584,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0.005,0.03,0.1,0.5
0585,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0.005,0.03,0.1,0.5
0586,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0.05,0.03,0.1,0.5
0587,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0.05,0.03,0.1,0.5
0588,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0.05,0.03,0.1,0.5
0589,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0,0.05,0.1,0.5
0590,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0,0.05,0.1,0.5
0591,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0,0.05,0.1,0.5
0592,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0.005,0.05,0.1,0.5
0593,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0.005,0.05,0.1,0.5
0594,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0.005,0.05,0.1,0.5
0595,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0.05,0.05,0.1,0.5
0596,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0.05,0.05,0.1,0.5
0597,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0.05,0.05,0.1,0.5
0598,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0,0.07,0.1,0.5
0599,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0,0.07,0.1,0.5
0600,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0,0.07,0.1,0.5
0601,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0.005,0.07,0.1,0.5
0602,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0.005,0.07,0.1,0.5
0603,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0.005,0.07,0.1,0.5
0604,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,0,0,0.005,true,0.05,0.07,0.1,0.5
0605,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0,true,0.05,0.07,0.1,0.5
0606,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.03,1,0.01,0.005,true,0.05,0.07,0.1,0.5
0607,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0,0,0.1,0.5
0608,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0,0,0.1,0.5
0609,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0,0,0.1,0.5
0610,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0.005,0,0.1,0.5
0611,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0.005,0,0.1,0.5
0612,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0.005,0,0.1,0.5
0613,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0.05,0,0.1,0.5
0614,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0.05,0,0.1,0.5
0615,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0.05,0,0.1,0.5
0616,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0,0.01,0.1,0.5
0617,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0,0.01,0.1,0.5
0618,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0,0.01,0.1,0.5
0619,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0.005,0.01,0.1,0.5
0620,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0.005,0.01,0.1,0.5
0621,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0.005,0.01,0.1,0.5
0622,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0.05,0.01,0.1,0.5
0623,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0.05,0.01,0.1,0.5
0624,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0.05,0.01,0.1,0.5
0625,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0,0.03,0.1,0.5
0626,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0,0.03,0.1,0.5
0627,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0,0.03,0.1,0.5
0628,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0.005,0.03,0.1,0.5
0629,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0.005,0.03,0.1,0.5
0630,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0.005,0.03,0.1,0.5
0631,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0.05,0.03,0.1,0.5
0632,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0.05,0.03,0.1,0.5
0633,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0.05,0.03,0.1,0.5
0634,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0,0.05,0.1,0.5
0635,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0,0.05,0.1,0.5
0636,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0,0.05,0.1,0.5
0637,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0.005,0.05,0.1,0.5
0638,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0.005,0.05,0.1,0.5
0639,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0.005,0.05,0.1,0.5
0640,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0.05,0.05,0.1,0.5
0641,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0.05,0.05,0.1,0.5
0642,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0.05,0.05,0.1,0.5
0643,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0,0.07,0.1,0.5
0644,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0,0.07,0.1,0.5
0645,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0,0.07,0.1,0.5
0646,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0.005,0.07,0.1,0.5
0647,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0.005,0.07,0.1,0.5
0648,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0.005,0.07,0.1,0.5
0649,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,0,0,0.005,true,0.05,0.07,0.1,0.5
0650,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0,true,0.05,0.07,0.1,0.5
0651,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.04,1,0.01,0.005,true,0.05,0.07,0.1,0.5
0652,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0,0,0.1,0.5
0653,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0,0,0.1,0.5
0654,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0,0,0.1,0.5
0655,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0.005,0,0.1,0.5
0656,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0.005,0,0.1,0.5
0657,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0.005,0,0.1,0.5
0658,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0.05,0,0.1,0.5
0659,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0.05,0,0.1,0.5
0660,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0.05,0,0.1,0.5
0661,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0,0.01,0.1,0.5
0662,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0,0.01,0.1,0.5
0663,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0,0.01,0.1,0.5
0664,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0.005,0.01,0.1,0.5
0665,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0.005,0.01,0.1,0.5
0666,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0.005,0.01,0.1,0.5
0667,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0.05,0.01,0.1,0.5
0668,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0.05,0.01,0.1,0.5
0669,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0.05,0.01,0.1,0.5
0670,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0,0.03,0.1,0.5
0671,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0,0.03,0.1,0.5
0672,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0,0.03,0.1,0.5
0673,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0.005,0.03,0.1,0.5
0674,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0.005,0.03,0.1,0.5
0675,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0.005,0.03,0.1,0.5
0676,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0.05,0.03,0.1,0.5
0677,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0.05,0.03,0.1,0.5
0678,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0.05,0.03,0.1,0.5
0679,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0,0.05,0.1,0.5
0680,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0,0.05,0.1,0.5
0681,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0,0.05,0.1,0.5
0682,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0.005,0.05,0.1,0.5
0683,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0.005,0.05,0.1,0.5
0684,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0.005,0.05,0.1,0.5
0685,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0.05,0.05,0.1,0.5
0686,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0.05,0.05,0.1,0.5
0687,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0.05,0.05,0.1,0.5
0688,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0,0.07,0.1,0.5
0689,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0,0.07,0.1,0.5
0690,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0,0.07,0.1,0.5
0691,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0.005,0.07,0.1,0.5
0692,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0.005,0.07,0.1,0.5
0693,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0.005,0.07,0.1,0.5
0694,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,0,0,0.005,true,0.05,0.07,0.1,0.5
0695,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0,true,0.05,0.07,0.1,0.5
0696,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.05,1,0.01,0.005,true,0.05,0.07,0.1,0.5
0697,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.008,1,0,0.005,true,0,0.01,0.1,0.5
0698,true,true,Union,Linear,ConjugateGradientDescent,Adaptive,false,true,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.008,1,0,0.005,false,0,0.01,0.1,0.5
