cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma,im,imsteps,maxsv,nbch,uselie
0343,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0344,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0345,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0346,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0347,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0348,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0349,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0350,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0351,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00000,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0352,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0353,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0354,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0355,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0356,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0357,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0358,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0359,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0360,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00001,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0361,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0362,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0363,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0364,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0365,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0366,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0367,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0368,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0369,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00010,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0370,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0371,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0372,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0373,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0374,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0375,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0376,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0377,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0378,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00100,0.01,0.00500,0.1,0.5,SS,64,0,2,false
0379,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0380,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0381,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0382,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0383,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0384,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0385,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0386,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0387,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00000,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0388,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0389,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0390,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0391,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0392,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0393,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0394,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0395,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0396,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00001,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0397,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0398,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0399,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0400,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0401,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0402,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0403,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0404,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0405,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00010,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0406,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00100,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0407,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00100,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0408,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00100,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0409,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00500,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0410,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00500,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0411,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00500,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0412,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.01000,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0413,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.01000,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0414,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.01000,1,1.5,true,0.00100,0.01,0.01000,0.1,0.5,SS,64,0,2,false
0415,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0416,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0417,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00000,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0418,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00001,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0419,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00001,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0420,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00001,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0421,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00010,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0422,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00010,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0423,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00010,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0424,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00100,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0425,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00100,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0426,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00100,0.01,0.00000,0.1,0.5,SS,64,0,2,false
0427,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0428,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0429,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00000,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0430,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0431,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0432,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00001,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0433,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0434,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0435,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00010,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0436,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0437,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0438,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00100,0.01,0.00010,0.1,0.5,SS,64,0,2,false
0439,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0440,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0441,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00000,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0442,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0443,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0444,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00001,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0445,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0446,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0447,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00010,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0448,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0449,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0450,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00100,0.00700,1,1.5,true,0.00100,0.01,0.00050,0.1,0.5,SS,64,0,2,false
0451,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00010,0.00700,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
0452,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0,NMI,64,false,5,2.5,0.00050,0.00700,1,1.5,true,0.00000,0.01,0.00200,0.1,0.5,SS,64,0,2,false
